Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 3969+'],[' 1988'],"[' 1002.239s (Solving', ' 990.08s 1st Model', ' 542.47s Unsat', ' 0.00s)']",[' 994.953s'], ,[' 289637225'],"[' 11015827 (Analyzed', ' 10611350)']","[' 23421    (Average', ' 453.07 Last', ' 429484)']",[' 3360.1  '],"[' 1988     (Average Length', ' 948.98 Splits', ' 0)']","[' 10611350 (Deleted', ' 10496606)']","[' 403      (Ratio', '   0.00%)']","[' 37219    (Ratio', '   0.35%)']","[' 10611350 (Average Length', '   15.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10611350 (Average', ' 26.79 Max', ' 3167 Sum', ' 284236779)']","[' 10610821 (Average', ' 26.74 Max', ' 3050 Sum', ' 283724220 Ratio', '  99.82%)']","[' 529      (Average', ' 968.92 Max', ' 1285 Sum', ' 512559 Ratio', '   0.18%)']", ,[' 86775   '],[' 6688    '],[' 87838   '],[' 50614   '],"[' 151838   (Atom=Atom', ' 44674 Body=Body', ' 25763 Other', ' 81401)']",[' Yes'],"[' 8501     (Eliminated', '    0 Frozen', ' 8501)']","[' 5488     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.86651'],[' 0'], ,[' 614.287'],[' 0'],[' 22.0282'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.07396e+09'],[' 9.04244e+08'],[' 0'],[' 5.4882e+10'],[' 0'],[' 0'],[' 1115 '],[' 2121 '],[' 3035 '],[' 3 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 3501+'],[' 1754'],"[' 1002.416s (Solving', ' 992.39s 1st Model', ' 593.17s Unsat', ' 0.00s)']",[' 998.469s'], ,[' 271926875'],"[' 13269477 (Analyzed', ' 12917663)']","[' 26178    (Average', ' 493.45 Last', ' 738964)']",[' 3362.1  '],"[' 1754     (Average Length', ' 845.34 Splits', ' 0)']","[' 12917663 (Deleted', ' 12803833)']","[' 393      (Ratio', '   0.00%)']","[' 37663    (Ratio', '   0.29%)']","[' 12917663 (Average Length', '   18.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12917663 (Average', ' 20.64 Max', ' 3071 Sum', ' 266656090)']","[' 12917141 (Average', ' 20.61 Max', ' 3058 Sum', ' 266239332 Ratio', '  99.84%)']","[' 522      (Average', ' 798.39 Max', ' 1483 Sum', ' 416758 Ratio', '   0.16%)']", ,[' 86791   '],[' 6741    '],[' 87663   '],[' 50803   '],"[' 152405   (Atom=Atom', ' 44810 Body=Body', ' 25816 Other', ' 81779)']",[' Yes'],"[' 8363     (Eliminated', '    0 Frozen', ' 8363)']","[' 5301     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.1949'],[' 0'], ,[' 629.903'],[' 0'],[' 22.0279'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.68929e+08'],[' 8.02777e+08'],[' 0'],[' 5.27042e+10'],[' 0'],[' 0'],[' 1193 '],[' 2169 '],[' 3095 '],[' 3 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 3525+'],[' 1766'],"[' 1017.266s (Solving', ' 1007.37s 1st Model', ' 491.34s Unsat', ' 0.00s)']",[' 994.422s'], ,[' 264358101'],"[' 13512534 (Analyzed', ' 13248923)']","[' 26707    (Average', ' 496.08 Last', ' 705082)']",[' 3424.9  '],"[' 1766     (Average Length', ' 847.24 Splits', ' 0)']","[' 13248923 (Deleted', ' 13101147)']","[' 345      (Ratio', '   0.00%)']","[' 34499    (Ratio', '   0.26%)']","[' 13248923 (Average Length', '   15.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13248923 (Average', ' 19.56 Max', ' 3193 Sum', ' 259146647)']","[' 13248405 (Average', ' 19.53 Max', ' 3193 Sum', ' 258718014 Ratio', '  99.83%)']","[' 518      (Average', ' 827.48 Max', ' 1081 Sum', ' 428633 Ratio', '   0.17%)']", ,[' 86997   '],[' 6773    '],[' 87879   '],[' 50849   '],"[' 152543   (Atom=Atom', ' 44824 Body=Body', ' 25848 Other', ' 81871)']",[' Yes'],"[' 8405     (Eliminated', '    0 Frozen', ' 8405)']","[' 5095     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.25719'],[' 0'], ,[' 645.08'],[' 0'],[' 21.9504'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.3302e+08'],[' 7.71969e+08'],[' 0'],[' 5.50351e+10'],[' 0'],[' 0'],[' 1069 '],[' 2089 '],[' 3005 '],[' 3 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 3389+'],[' 1698'],"[' 1001.982s (Solving', ' 992.71s 1st Model', ' 488.79s Unsat', ' 0.00s)']",[' 998.547s'], ,[' 282829554'],"[' 12386100 (Analyzed', ' 12095809)']","[' 26341    (Average', ' 459.20 Last', ' 387115)']",[' 3311.4  '],"[' 1698     (Average Length', ' 806.00 Splits', ' 0)']","[' 12095809 (Deleted', ' 11961904)']","[' 343      (Ratio', '   0.00%)']","[' 38025    (Ratio', '   0.31%)']","[' 12095809 (Average Length', '   15.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12095809 (Average', ' 22.97 Max', ' 3200 Sum', ' 277883500)']","[' 12095323 (Average', ' 22.94 Max', ' 3200 Sum', ' 277514389 Ratio', '  99.87%)']","[' 486      (Average', ' 759.49 Max', ' 1036 Sum', ' 369111 Ratio', '   0.13%)']", ,[' 86928   '],[' 6758    '],[' 87726   '],[' 50834   '],"[' 152498   (Atom=Atom', ' 44824 Body=Body', ' 25833 Other', ' 81841)']",[' Yes'],"[' 8306     (Eliminated', '    0 Frozen', ' 8306)']","[' 5416     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.13907'],[' 0'], ,[' 624.309'],[' 0'],[' 22.7701'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.022e+09'],[' 8.57128e+08'],[' 0'],[' 5.2749e+10'],[' 0'],[' 0'],[' 1134 '],[' 2048 '],[' 3001 '],[' 3 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 3271+'],[' 1639'],"[' 1002.010s (Solving', ' 992.58s 1st Model', ' 621.65s Unsat', ' 0.00s)']",[' 998.563s'], ,[' 282219644'],"[' 12148200 (Analyzed', ' 11863855)']","[' 25446    (Average', ' 466.24 Last', ' 549014)']",[' 3294.8  '],"[' 1639     (Average Length', ' 788.89 Splits', ' 0)']","[' 11863855 (Deleted', ' 11743991)']","[' 492      (Ratio', '   0.00%)']","[' 37125    (Ratio', '   0.31%)']","[' 11863855 (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11863855 (Average', ' 23.38 Max', ' 3163 Sum', ' 277422990)']","[' 11863352 (Average', ' 23.35 Max', ' 3163 Sum', ' 277016754 Ratio', '  99.85%)']","[' 503      (Average', ' 807.63 Max', ' 1032 Sum', ' 406236 Ratio', '   0.15%)']", ,[' 86670   '],[' 6746    '],[' 87431   '],[' 50715   '],"[' 152141   (Atom=Atom', ' 44717 Body=Body', ' 25821 Other', ' 81603)']",[' Yes'],"[' 8257     (Eliminated', '    0 Frozen', ' 8257)']","[' 5171     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.06329'],[' 0'], ,[' 613.95'],[' 0'],[' 22.0288'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.05261e+09'],[' 8.83568e+08'],[' 0'],[' 4.95026e+10'],[' 0'],[' 0'],[' 1054 '],[' 2086 '],[' 3015 '],[' 3 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 3047+'],[' 1527'],"[' 1002.319s (Solving', ' 993.82s 1st Model', ' 264.26s Unsat', ' 0.00s)']",[' 999.156s'], ,[' 223689146'],"[' 15182215 (Analyzed', ' 14868829)']","[' 27573    (Average', ' 539.25 Last', ' 217290)']",[' 3462.9  '],"[' 1527     (Average Length', ' 733.64 Splits', ' 0)']","[' 14868829 (Deleted', ' 14725050)']","[' 287      (Ratio', '   0.00%)']","[' 31142    (Ratio', '   0.21%)']","[' 14868829 (Average Length', '   17.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14868829 (Average', ' 14.71 Max', ' 3463 Sum', ' 218705592)']","[' 14868241 (Average', ' 14.68 Max', ' 3463 Sum', ' 218302571 Ratio', '  99.82%)']","[' 588      (Average', ' 685.41 Max', ' 934 Sum', ' 403021 Ratio', '   0.18%)']", ,[' 86252   '],[' 6716    '],[' 86916   '],[' 49953   '],"[' 149855   (Atom=Atom', ' 43985 Body=Body', ' 25791 Other', ' 80079)']",[' Yes'],"[' 8130     (Eliminated', '    0 Frozen', ' 8130)']","[' 3944     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.93627'],[' 0'], ,[' 711.933'],[' 0'],[' 19.4227'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.11239e+08'],[' 5.82412e+08'],[' 0'],[' 6.39202e+10'],[' 0'],[' 0'],[' 1193 '],[' 2402 '],[' 3345 '],[' 3 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 3787+'],[' 1897'],"[' 1002.715s (Solving', ' 990.15s 1st Model', ' 475.91s Unsat', ' 0.00s)']",[' 997.906s'], ,[' 278010256'],"[' 10877921 (Analyzed', ' 10617225)']","[' 21663    (Average', ' 490.11 Last', ' 202709)']",[' 3480.4  '],"[' 1897     (Average Length', ' 897.74 Splits', ' 0)']","[' 10617225 (Deleted', ' 10516129)']","[' 352      (Ratio', '   0.00%)']","[' 35431    (Ratio', '   0.33%)']","[' 10617225 (Average Length', '   17.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10617225 (Average', ' 25.66 Max', ' 3194 Sum', ' 272484303)']","[' 10616701 (Average', ' 25.63 Max', ' 3194 Sum', ' 272072232 Ratio', '  99.85%)']","[' 524      (Average', ' 786.40 Max', ' 1059 Sum', ' 412071 Ratio', '   0.15%)']", ,[' 86872   '],[' 6738    '],[' 87837   '],[' 50621   '],"[' 151859   (Atom=Atom', ' 44631 Body=Body', ' 25813 Other', ' 81415)']",[' Yes'],"[' 8453     (Eliminated', '    0 Frozen', ' 8453)']","[' 5160     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.87246'],[' 0'], ,[' 600.41'],[' 0'],[' 22.4063'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.03062e+09'],[' 8.62964e+08'],[' 0'],[' 4.72094e+10'],[' 0'],[' 0'],[' 1264 '],[' 2249 '],[' 3180 '],[' 3 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 3383+'],[' 1695'],"[' 1001.950s (Solving', ' 992.48s 1st Model', ' 276.13s Unsat', ' 0.00s)']",[' 1000.109s'], ,[' 293988960'],"[' 14130080 (Analyzed', ' 13835096)']","[' 26166    (Average', ' 528.74 Last', ' 275294)']",[' 3395.1  '],"[' 1695     (Average Length', ' 815.59 Splits', ' 0)']","[' 13835096 (Deleted', ' 13691585)']","[' 367      (Ratio', '   0.00%)']","[' 38504    (Ratio', '   0.28%)']","[' 13835096 (Average Length', '   17.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13835096 (Average', ' 20.87 Max', ' 3110 Sum', ' 288772419)']","[' 13834575 (Average', ' 20.84 Max', ' 3110 Sum', ' 288386370 Ratio', '  99.87%)']","[' 521      (Average', ' 740.98 Max', ' 969 Sum', ' 386049 Ratio', '   0.13%)']", ,[' 86717   '],[' 6754    '],[' 87545   '],[' 50481   '],"[' 151439   (Atom=Atom', ' 44475 Body=Body', ' 25829 Other', ' 81135)']",[' Yes'],"[' 8332     (Eliminated', '    0 Frozen', ' 8332)']","[' 5517     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.20474'],[' 0'], ,[' 607.635'],[' 0'],[' 22.078'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.10926e+09'],[' 9.34329e+08'],[' 0'],[' 5.22694e+10'],[' 0'],[' 0'],[' 1180 '],[' 2261 '],[' 3224 '],[' 3 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 3315+'],[' 1661'],"[' 1002.248s (Solving', ' 992.54s 1st Model', ' 256.66s Unsat', ' 0.00s)']",[' 1000.891s'], ,[' 266569612'],"[' 14808037 (Analyzed', ' 14584452)']","[' 26611    (Average', ' 548.06 Last', ' 194778)']",[' 3325.8  '],"[' 1661     (Average Length', ' 795.74 Splits', ' 0)']","[' 14584452 (Deleted', ' 14435187)']","[' 337      (Ratio', '   0.00%)']","[' 36699    (Ratio', '   0.25%)']","[' 14584452 (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14584452 (Average', ' 17.94 Max', ' 3128 Sum', ' 261701906)']","[' 14583914 (Average', ' 17.92 Max', ' 3128 Sum', ' 261315616 Ratio', '  99.85%)']","[' 538      (Average', ' 718.01 Max', ' 960 Sum', ' 386290 Ratio', '   0.15%)']", ,[' 86515   '],[' 6732    '],[' 87295   '],[' 50485   '],"[' 151451   (Atom=Atom', ' 44501 Body=Body', ' 25807 Other', ' 81143)']",[' Yes'],"[' 8262     (Eliminated', '    0 Frozen', ' 8262)']","[' 5534     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.29578'],[' 0'], ,[' 625.937'],[' 0'],[' 22.5094'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.66469e+08'],[' 8.05541e+08'],[' 0'],[' 4.8892e+10'],[' 0'],[' 0'],[' 1019 '],[' 2078 '],[' 3021 '],[' 3 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 3737+'],[' 1872'],"[' 1002.721s (Solving', ' 991.31s 1st Model', ' 572.75s Unsat', ' 0.00s)']",[' 1001.266s'], ,[' 280953697'],"[' 8036656  (Analyzed', ' 7807625)']","[' 19302    (Average', ' 404.50 Last', ' 421933)']",[' 3331.7  '],"[' 1872     (Average Length', ' 902.10 Splits', ' 0)']","[' 7807625  (Deleted', ' 7719209)']","[' 366      (Ratio', '   0.00%)']","[' 35803    (Ratio', '   0.46%)']","[' 7807625  (Average Length', '   14.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7807625  (Average', ' 35.36 Max', ' 3098 Sum', ' 276062944)']","[' 7807061  (Average', ' 35.29 Max', ' 3098 Sum', ' 275565744 Ratio', '  99.82%)']","[' 564      (Average', ' 881.56 Max', ' 1160 Sum', ' 497200 Ratio', '   0.18%)']", ,[' 86523   '],[' 6704    '],[' 87507   '],[' 50214   '],"[' 150638   (Atom=Atom', ' 44258 Body=Body', ' 25779 Other', ' 80601)']",[' Yes'],"[' 8438     (Eliminated', '    0 Frozen', ' 8438)']","[' 5314     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.60861'],[' 0'], ,[' 598.567'],[' 0'],[' 23.3166'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.06154e+09'],[' 8.95304e+08'],[' 0'],[' 4.76406e+10'],[' 0'],[' 0'],[' 1022 '],[' 2005 '],[' 2917 '],[' 3 '],[' 0 ']
