Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 5751+'],[' 2880'],"[' 1003.659s (Solving', ' 984.27s 1st Model', ' 381.54s Unsat', ' 0.00s)']",[' 1001.625s'], ,[' 229096576'],"[' 17620798 (Analyzed', ' 17268389)']","[' 33820    (Average', ' 510.60 Last', ' 244397)']",[' 4644.5  '],"[' 2880     (Average Length', ' 1325.07 Splits', ' 0)']","[' 17268389 (Deleted', ' 17035128)']","[' 563      (Ratio', '   0.00%)']","[' 30183    (Ratio', '   0.17%)']","[' 17268389 (Average Length', '   13.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 17268389 (Average', ' 12.70 Max', ' 4613 Sum', ' 219249662)']","[' 17267703 (Average', ' 12.65 Max', ' 4613 Sum', ' 218452702 Ratio', '  99.64%)']","[' 686      (Average', ' 1161.75 Max', ' 2473 Sum', ' 796960 Ratio', '   0.36%)']", ,[' 93865   '],[' 8775    '],[' 95369   '],[' 54692   '],"[' 164072   (Atom=Atom', ' 46915 Body=Body', ' 34225 Other', ' 82932)']",[' Yes'],"[' 11279    (Eliminated', '    0 Frozen', ' 11279)']","[' 4017     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.18161'],[' 0'], ,[' 699.731'],[' 0'],[' 20.9933'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.62929e+08'],[' 5.35732e+08'],[' 0'],[' 5.01929e+10'],[' 0'],[' 0'],[' 936 '],[' 1816 '],[' 2539 '],[' 3283 '],[' 4 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 6167+'],[' 3088'],"[' 1004.180s (Solving', ' 983.61s 1st Model', ' 499.39s Unsat', ' 0.00s)']",[' 1002.094s'], ,[' 317162840'],"[' 12452777 (Analyzed', ' 12178093)']","[' 24972    (Average', ' 487.67 Last', ' 207082)']",[' 4501.8  '],"[' 3088     (Average Length', ' 1414.95 Splits', ' 0)']","[' 12178093 (Deleted', ' 12039102)']","[' 532      (Ratio', '   0.00%)']","[' 37071    (Ratio', '   0.30%)']","[' 12178093 (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12178093 (Average', ' 25.25 Max', ' 4217 Sum', ' 307528248)']","[' 12177369 (Average', ' 25.18 Max', ' 4217 Sum', ' 306614687 Ratio', '  99.70%)']","[' 724      (Average', ' 1261.82 Max', ' 2638 Sum', ' 913561 Ratio', '   0.30%)']", ,[' 94360   '],[' 8843    '],[' 96018   '],[' 55126   '],"[' 165374   (Atom=Atom', ' 47281 Body=Body', ' 34293 Other', ' 83800)']",[' Yes'],"[' 11501    (Eliminated', '    0 Frozen', ' 11501)']","[' 5580     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.48814'],[' 0'], ,[' 623.804'],[' 0'],[' 23.8141'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.00295e+09'],[' 8.21903e+08'],[' 0'],[' 4.29664e+10'],[' 0'],[' 0'],[' 942 '],[' 1793 '],[' 2573 '],[' 3375 '],[' 4 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 5433+'],[' 2721'],"[' 1003.385s (Solving', ' 985.77s 1st Model', ' 517.37s Unsat', ' 0.00s)']",[' 1001.516s'], ,[' 306915658'],"[' 13899404 (Analyzed', ' 13706744)']","[' 29401    (Average', ' 466.20 Last', ' 305991)']",[' 4291.3  '],"[' 2721     (Average Length', ' 1259.86 Splits', ' 0)']","[' 13706744 (Deleted', ' 13539833)']","[' 575      (Ratio', '   0.00%)']","[' 33280    (Ratio', '   0.24%)']","[' 13706744 (Average Length', '   12.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13706744 (Average', ' 21.79 Max', ' 4298 Sum', ' 298602537)']","[' 13706067 (Average', ' 21.73 Max', ' 4298 Sum', ' 297791212 Ratio', '  99.73%)']","[' 677      (Average', ' 1198.41 Max', ' 2377 Sum', ' 811325 Ratio', '   0.27%)']", ,[' 93595   '],[' 8727    '],[' 94977   '],[' 54390   '],"[' 163166   (Atom=Atom', ' 46661 Body=Body', ' 34177 Other', ' 82328)']",[' Yes'],"[' 11109    (Eliminated', '    0 Frozen', ' 11109)']","[' 4998     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.8796'],[' 0'], ,[' 637.59'],[' 0'],[' 23.0218'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.6492e+08'],[' 7.83588e+08'],[' 0'],[' 4.41971e+10'],[' 0'],[' 0'],[' 885 '],[' 1565 '],[' 2320 '],[' 3014 '],[' 4 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 5685+'],[' 2847'],"[' 1003.440s (Solving', ' 982.16s 1st Model', ' 637.20s Unsat', ' 0.00s)']",[' 996.625s'], ,[' 259680105'],"[' 14839856 (Analyzed', ' 14365430)']","[' 29180    (Average', ' 492.30 Last', ' 282932)']",[' 4375.8  '],"[' 2847     (Average Length', ' 1304.74 Splits', ' 0)']","[' 14365430 (Deleted', ' 14206964)']","[' 452      (Ratio', '   0.00%)']","[' 32724    (Ratio', '   0.23%)']","[' 14365430 (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14365430 (Average', ' 17.44 Max', ' 5436 Sum', ' 250559469)']","[' 14364761 (Average', ' 17.38 Max', ' 5436 Sum', ' 249700392 Ratio', '  99.66%)']","[' 669      (Average', ' 1284.12 Max', ' 2527 Sum', ' 859077 Ratio', '   0.34%)']", ,[' 94040   '],[' 8830    '],[' 95456   '],[' 54856   '],"[' 164564   (Atom=Atom', ' 47024 Body=Body', ' 34280 Other', ' 83260)']",[' Yes'],"[' 11246    (Eliminated', '    0 Frozen', ' 11246)']","[' 4873     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.47768'],[' 0'], ,[' 614.512'],[' 0'],[' 22.1449'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.0909e+08'],[' 6.60945e+08'],[' 0'],[' 3.53253e+10'],[' 0'],[' 0'],[' 998 '],[' 1660 '],[' 2362 '],[' 3051 '],[' 4 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 5863+'],[' 2936'],"[' 1005.099s (Solving', ' 977.21s 1st Model', ' 654.88s Unsat', ' 0.00s)']",[' 995.406s'], ,[' 243671998'],"[' 8151623  (Analyzed', ' 7908903)']","[' 17469    (Average', ' 452.74 Last', ' 443080)']",[' 4277.0  '],"[' 2936     (Average Length', ' 1366.57 Splits', ' 0)']","[' 7908903  (Deleted', ' 7808309)']","[' 477      (Ratio', '   0.01%)']","[' 32605    (Ratio', '   0.41%)']","[' 7908903  (Average Length', '   13.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7908903  (Average', ' 29.76 Max', ' 4258 Sum', ' 235360259)']","[' 7908163  (Average', ' 29.63 Max', ' 4258 Sum', ' 234374611 Ratio', '  99.58%)']","[' 740      (Average', ' 1331.96 Max', ' 2483 Sum', ' 985648 Ratio', '   0.42%)']", ,[' 93902   '],[' 8748    '],[' 95444   '],[' 54712   '],"[' 164132   (Atom=Atom', ' 46962 Body=Body', ' 34198 Other', ' 82972)']",[' Yes'],"[' 11290    (Eliminated', '    0 Frozen', ' 11290)']","[' 5047     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.88689'],[' 0'], ,[' 576.258'],[' 0'],[' 23.1728'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.53126e+08'],[' 6.20633e+08'],[' 0'],[' 2.68305e+10'],[' 0'],[' 0'],[' 820 '],[' 1566 '],[' 2340 '],[' 3064 '],[' 4 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 6089+'],[' 3049'],"[' 1004.924s (Solving', ' 978.30s 1st Model', ' 639.63s Unsat', ' 0.00s)']",[' 999.625s'], ,[' 246628496'],"[' 6965252  (Analyzed', ' 6807840)']","[' 17349    (Average', ' 392.41 Last', ' 353628)']",[' 4388.8  '],"[' 3049     (Average Length', ' 1403.82 Splits', ' 0)']","[' 6807840  (Deleted', ' 6718048)']","[' 615      (Ratio', '   0.01%)']","[' 32643    (Ratio', '   0.48%)']","[' 6807840  (Average Length', '   12.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6807840  (Average', ' 34.94 Max', ' 4254 Sum', ' 237873022)']","[' 6807140  (Average', ' 34.80 Max', ' 4254 Sum', ' 236894416 Ratio', '  99.59%)']","[' 700      (Average', ' 1398.01 Max', ' 2619 Sum', ' 978606 Ratio', '   0.41%)']", ,[' 94259   '],[' 8832    '],[' 95886   '],[' 55075   '],"[' 165221   (Atom=Atom', ' 47241 Body=Body', ' 34282 Other', ' 83698)']",[' Yes'],"[' 11459    (Eliminated', '    0 Frozen', ' 11459)']","[' 5209     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.60413'],[' 0'], ,[' 579.692'],[' 0'],[' 22.789'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.94307e+08'],[' 6.58289e+08'],[' 0'],[' 2.79713e+10'],[' 0'],[' 0'],[' 827 '],[' 1530 '],[' 2320 '],[' 3121 '],[' 4 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 5475+'],[' 2742'],"[' 1004.838s (Solving', ' 980.25s 1st Model', ' 463.74s Unsat', ' 0.00s)']",[' 998.375s'], ,[' 200331225'],"[' 11636659 (Analyzed', ' 11387800)']","[' 24114    (Average', ' 472.25 Last', ' 206202)']",[' 4398.9  '],"[' 2742     (Average Length', ' 1263.41 Splits', ' 0)']","[' 11387800 (Deleted', ' 11254653)']","[' 507      (Ratio', '   0.00%)']","[' 28806    (Ratio', '   0.25%)']","[' 11387800 (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11387800 (Average', ' 16.84 Max', ' 4464 Sum', ' 191789772)']","[' 11387042 (Average', ' 16.76 Max', ' 4464 Sum', ' 190891893 Ratio', '  99.53%)']","[' 758      (Average', ' 1184.54 Max', ' 2354 Sum', ' 897879 Ratio', '   0.47%)']", ,[' 93816   '],[' 8816    '],[' 95190   '],[' 54709   '],"[' 164123   (Atom=Atom', ' 46891 Body=Body', ' 34266 Other', ' 82966)']",[' Yes'],"[' 11190    (Eliminated', '    0 Frozen', ' 11190)']","[' 4665     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.26696'],[' 0'], ,[' 644.95'],[' 0'],[' 20.5536'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.70408e+08'],[' 4.63456e+08'],[' 0'],[' 3.36843e+10'],[' 0'],[' 0'],[' 967 '],[' 1711 '],[' 2611 '],[' 3272 '],[' 4 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 5151+'],[' 2580'],"[' 1004.373s (Solving', ' 980.18s 1st Model', ' 352.31s Unsat', ' 0.00s)']",[' 997.734s'], ,[' 170546664'],"[' 13044815 (Analyzed', ' 12713843)']","[' 26113    (Average', ' 486.88 Last', ' 221370)']",[' 4684.3  '],"[' 2580     (Average Length', ' 1206.69 Splits', ' 0)']","[' 12713843 (Deleted', ' 12531380)']","[' 454      (Ratio', '   0.00%)']","[' 25386    (Ratio', '   0.20%)']","[' 12713843 (Average Length', '   12.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12713843 (Average', ' 12.71 Max', ' 4678 Sum', ' 161588776)']","[' 12713062 (Average', ' 12.64 Max', ' 4678 Sum', ' 160728703 Ratio', '  99.47%)']","[' 781      (Average', ' 1101.25 Max', ' 2263 Sum', ' 860073 Ratio', '   0.53%)']", ,[' 93386   '],[' 8712    '],[' 94665   '],[' 54216   '],"[' 162644   (Atom=Atom', ' 46502 Body=Body', ' 34162 Other', ' 81980)']",[' Yes'],"[' 10991    (Eliminated', '    0 Frozen', ' 10991)']","[' 3338     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.15058'],[' 0'], ,[' 664.73'],[' 0'],[' 20.3156'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.69812e+08'],[' 3.7892e+08'],[' 0'],[' 3.45061e+10'],[' 0'],[' 0'],[' 865 '],[' 1693 '],[' 2406 '],[' 3169 '],[' 4 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 6095+'],[' 3052'],"[' 1004.655s (Solving', ' 978.05s 1st Model', ' 597.09s Unsat', ' 0.00s)']",[' 998.125s'], ,[' 218920159'],"[' 11015129 (Analyzed', ' 10682290)']","[' 24005    (Average', ' 445.00 Last', ' 195757)']",[' 4521.1  '],"[' 3052     (Average Length', ' 1393.54 Splits', ' 0)']","[' 10682290 (Deleted', ' 10546044)']","[' 631      (Ratio', '   0.01%)']","[' 32156    (Ratio', '   0.30%)']","[' 10682290 (Average Length', '   14.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10682290 (Average', ' 19.59 Max', ' 4312 Sum', ' 209296455)']","[' 10681629 (Average', ' 19.51 Max', ' 4312 Sum', ' 208448615 Ratio', '  99.59%)']","[' 661      (Average', ' 1282.66 Max', ' 2644 Sum', ' 847840 Ratio', '   0.41%)']", ,[' 94170   '],[' 8795    '],[' 95815   '],[' 54927   '],"[' 164777   (Atom=Atom', ' 47130 Body=Body', ' 34245 Other', ' 83402)']",[' Yes'],"[' 11440    (Eliminated', '    0 Frozen', ' 11440)']","[' 4657     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.65013'],[' 0'], ,[' 615.6'],[' 0'],[' 21.6697'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.54277e+08'],[' 5.37099e+08'],[' 0'],[' 3.03489e+10'],[' 0'],[' 0'],[' 1048 '],[' 1812 '],[' 2543 '],[' 3330 '],[' 4 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 5995+'],[' 3002'],"[' 1005.600s (Solving', ' 979.16s 1st Model', ' 606.23s Unsat', ' 0.00s)']",[' 999.359s'], ,[' 209229035'],"[' 9823718  (Analyzed', ' 9647804)']","[' 21963    (Average', ' 439.28 Last', ' 423012)']",[' 4563.4  '],"[' 3002     (Average Length', ' 1381.19 Splits', ' 0)']","[' 9647804  (Deleted', ' 9531672)']","[' 639      (Ratio', '   0.01%)']","[' 28632    (Ratio', '   0.30%)']","[' 9647804  (Average Length', '   13.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9647804  (Average', ' 20.71 Max', ' 4590 Sum', ' 199787889)']","[' 9647176  (Average', ' 20.62 Max', ' 4590 Sum', ' 198956259 Ratio', '  99.58%)']","[' 628      (Average', ' 1324.25 Max', ' 2575 Sum', ' 831630 Ratio', '   0.42%)']", ,[' 94274   '],[' 8831    '],[' 95857   '],[' 55091   '],"[' 165269   (Atom=Atom', ' 47258 Body=Body', ' 34281 Other', ' 83730)']",[' Yes'],"[' 11414    (Eliminated', '    0 Frozen', ' 11414)']","[' 4341     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.56279'],[' 0'], ,[' 630.111'],[' 0'],[' 21.1148'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.28569e+08'],[' 5.10954e+08'],[' 0'],[' 3.14963e+10'],[' 0'],[' 0'],[' 1039 '],[' 1754 '],[' 2605 '],[' 3327 '],[' 4 '],[' 0 ']
